product_user_id,account_id,email,role,plan_tier,signup_date,last_active_date,is_active
999,382,ivy.lopez@acmecorp.com,viewer,enterprise,2021-01-19,2025-01-31,True
1000,348,leo.park@quantumdynamics.com,editor,free,2024-11-05,2025-02-14,True
1001,374,nate.garcia@synergyplatforms.com,viewer,professional,2024-10-04,2025-02-04,True
1002,786,nate.baker@catalystsystems.com,editor,free,2022-01-15,2022-06-23,False
1003,966,tina.davis@acmesoftware.com,viewer,enterprise,2025-02-15,2025-02-04,True
1004,541,jack.garcia@globallabs.com,viewer,starter,2023-02-04,2025-02-13,True
1005,135,alice.nguyen@fusiondynamics.com,viewer,starter,2024-08-02,2025-02-07,True
1006,598,alice.smith@zenithsystems.com,editor,starter,2023-11-23,2025-02-19,True
1007,960,eve.evans@horizonsystems.com,editor,starter,2021-12-12,2025-02-26,True
1008,890,mia.kim@vertexgroup.com,viewer,free,2024-03-25,2025-02-17,True
1009,885,alice.kim@velocitylabs.com,viewer,free,2024-06-04,2024-09-03,False
1010,777,tina.smith@quantumcorp.com,admin,professional,2024-11-15,2025-02-10,True
1011,667,carol.jones@vanguardtechnologies.com,editor,professional,2024-03-19,2025-02-20,True
1012,890,frank.garcia@vertexgroup.com,editor,free,2021-08-02,2025-01-29,True
1013,369,carol.ingram@apexpartners.com,editor,starter,2024-12-24,2025-02-08,True
1014,91,eve.ingram@optimainc.com,admin,professional,2025-02-03,2025-02-01,True
1015,510,tina.lopez@vanguardnetworks.com,editor,professional,2024-08-08,2025-01-31,True
1016,300,paul.park@horizondynamics.com,viewer,professional,2022-11-21,2025-02-02,True
1017,171,rosa.smith@quantumholdings.com,viewer,professional,2024-06-08,2025-02-17,True
1018,187,frank.smith@novagroup.com,viewer,professional,2025-02-03,2025-02-10,True
1019,479,eve.evans@apexinc.com,viewer,professional,2023-11-25,2025-02-20,True
1020,721,jack.quinn@elevategroup.com,admin,professional,2024-04-23,2025-02-10,True
1021,569,xander.jones@catalystnetworks.com,editor,free,2025-02-24,2025-02-19,True
1022,404,paul.nguyen@pinnaclesolutions.com,editor,enterprise,2023-03-21,2025-02-04,True
1023,784,jack.nguyen@zenithholdings.com,viewer,enterprise,2023-03-01,2025-02-09,True
1024,838,steve.miller@nexusholdings.com,viewer,enterprise,2023-11-26,2025-02-28,True
1025,783,dan.baker@catalystinc.com,admin,starter,2024-09-01,2025-02-24,True
1026,851,quinn.ingram@elevategroup.com,viewer,free,2025-02-21,2025-02-21,True
1027,630,hank.miller@nexusholdings.com,editor,professional,2024-06-24,2025-01-30,True
1028,21,bob.foster@zenithtechnologies.com,viewer,starter,2023-06-24,2025-02-22,True
1029,315,bob.smith@pinnacleservices.com,editor,starter,2022-10-01,2025-02-13,True
1030,957,xander.nguyen@elevatesystems.com,admin,starter,2023-05-03,2025-02-23,True
1031,442,carol.quinn@nexusinc.com,editor,professional,2024-11-16,2025-02-06,True
1032,863,vince.hall@novagroup.com,editor,starter,2023-09-25,2025-02-20,True
1033,264,olivia.lopez@optimaanalytics.com,editor,professional,2024-08-28,2025-02-17,True
1034,798,rosa.foster@elevatesolutions.com,viewer,free,2024-11-12,2025-02-27,True
1035,812,karen.foster@pinnacletechnologies.com,admin,professional,2024-03-12,2025-02-24,True
1036,243,carol.hall@horizondynamics.com,editor,professional,2024-05-16,2025-02-06,True
1037,616,vince.adams@nexusenterprises.com,viewer,starter,2024-12-12,2025-02-28,True
1038,782,tina.adams@pacificlabs.com,editor,enterprise,2022-06-06,2025-01-29,True
1039,611,nate.quinn@quantumservices.com,editor,starter,2023-12-06,2025-02-15,True
1040,704,uma.taylor@fusiontechnologies.com,editor,enterprise,2025-02-06,2025-02-28,False
1041,984,eve.foster@catalysttechnologies.com,editor,free,2023-11-26,2025-02-13,True
1042,67,hank.jones@synergycorp.com,editor,professional,2024-05-24,2025-02-09,True
1043,519,tina.park@pacificanalytics.com,editor,starter,2024-12-17,2025-02-28,False
1044,6,alice.smith@vanguardsolutions.com,editor,professional,2024-02-11,2024-07-30,False
1045,812,bob.miller@pinnacletechnologies.com,editor,professional,2024-03-31,2025-02-27,True
1046,310,olivia.smith@summitpartners.com,admin,free,2025-01-25,2025-02-28,False
1047,341,leo.taylor@optimasystems.com,editor,free,2025-02-11,2025-02-03,True
1048,832,,editor,enterprise,2024-06-29,2025-02-05,True
1049,195,,editor,professional,2023-09-16,2025-02-02,True
1050,254,dan.adams@velocityholdings.com,editor,starter,2024-09-13,2025-01-30,True
1051,368,bob.lopez@acmeservices.com,viewer,professional,2024-04-10,2025-02-05,False
1052,139,ivy.davis@pinnacledynamics.com,admin,enterprise,2023-12-24,2025-01-31,True
1053,954,eve.hall@pacificholdings.com,editor,free,2023-09-18,2025-02-27,True
1054,976,uma.rivera@summitholdings.com,editor,professional,2024-05-16,2024-12-22,False
1055,403,steve.garcia@optimagroup.com,viewer,professional,2025-01-12,2025-02-19,True
1056,408,ivy.rivera@vertexservices.com,viewer,starter,2024-07-03,2025-02-10,True
1057,93,xander.rivera@velocitypartners.com,editor,professional,2025-02-24,2025-02-17,True
1058,627,,editor,starter,2024-01-25,2025-02-17,True
1059,667,bob.owens@vanguardtechnologies.com,viewer,professional,2024-01-29,2025-02-27,True
1060,632,vince.evans@synergysoftware.com,editor,free,2022-01-28,2025-02-26,True
1061,407,mia.lopez@horizoninc.com,editor,professional,2025-01-07,2025-02-22,True
1062,434,quinn.owens@vanguardanalytics.com,editor,free,2023-09-10,2025-02-23,True
1063,125,tina.jones@pacificservices.com,admin,starter,2023-10-28,2025-02-08,True
1064,250,rosa.park@elevatedynamics.com,editor,professional,2024-07-08,2025-02-11,True
1065,313,karen.nguyen@acmeanalytics.com,editor,free,2025-01-07,2025-02-23,True
1066,897,hank.lopez@fusionsolutions.com,admin,starter,2024-11-04,2025-02-06,True
1067,826,grace.owens@apexnetworks.com,editor,professional,2022-11-23,2025-01-31,True
1068,868,hank.ingram@elevateinc.com,admin,starter,2024-09-22,2025-02-28,False
1069,410,quinn.jones@horizontechnologies.com,viewer,free,2024-02-01,2024-03-31,False
1070,201,dan.clark@optimasolutions.com,editor,starter,2024-07-28,2025-02-01,True
1071,714,vince.taylor@catalystinc.com,viewer,professional,2024-10-23,2025-02-22,True
1072,593,mia.rivera@globalholdings.com,editor,enterprise,2024-10-21,2025-02-09,True
1073,153,xander.garcia@vertexanalytics.com,admin,enterprise,2024-12-02,2025-02-09,True
1074,323,eve.clark@atlasplatforms.com,admin,free,2024-09-30,2025-02-03,True
1075,459,rosa.taylor@globalinc.com,admin,professional,2024-11-13,2025-01-31,True
1076,771,hank.miller@velocitypartners.com,editor,enterprise,2024-11-17,2025-01-31,True
1077,811,jack.baker@globaldigital.com,editor,enterprise,2024-10-11,2025-02-25,True
1078,743,xander.owens@atlasholdings.com,admin,free,2025-01-16,2025-02-01,True
1079,542,wendy.clark@quantumdigital.com,editor,enterprise,2023-02-14,2025-02-24,True
1080,873,wendy.ingram@novagroup.com,editor,professional,2021-06-13,2025-02-10,True
1081,702,xander.baker@nexusservices.com,viewer,free,2024-09-23,2025-02-28,False
1082,86,grace.quinn@synergysystems.com,admin,enterprise,2024-08-13,2025-02-03,True
1083,854,bob.clark@vertexdigital.com,viewer,professional,2025-02-23,2025-02-09,True
1084,248,tina.kim@vanguardholdings.com,admin,professional,2023-05-23,2023-08-28,False
1085,556,quinn.smith@apextechnologies.com,viewer,starter,2023-01-29,2025-02-01,True
1086,351,frank.adams@apexenterprises.com,editor,professional,2023-01-22,2025-02-25,True
1087,821,quinn.ingram@zenithinc.com,viewer,professional,2023-03-25,2025-02-25,True
1088,532,tina.taylor@summitanalytics.com,viewer,enterprise,2023-03-07,2025-02-24,True
1089,363,mia.smith@acmesystems.com,viewer,starter,2024-01-12,2025-02-03,True
1090,355,frank.adams@acmetechnologies.com,admin,starter,2025-01-29,2025-02-28,False
1091,809,vince.garcia@summitinc.com,viewer,professional,2023-05-12,2025-02-20,True
1092,179,olivia.smith@horizonplatforms.com,viewer,starter,2024-11-14,2025-02-20,True
1093,543,leo.nguyen@optimasolutions.com,editor,enterprise,2025-01-15,2025-02-24,True
1094,992,steve.smith@acmecorp.com,editor,enterprise,2024-02-09,2024-07-31,False
1095,626,bob.quinn@catalystdigital.com,viewer,enterprise,2024-05-05,2025-02-10,True
1096,849,,editor,free,2024-12-09,2025-02-12,True
1097,250,alice.jones@elevatedynamics.com,admin,professional,2024-05-19,2025-02-18,True
1098,790,rosa.owens@horizonsolutions.com,viewer,starter,2022-06-20,2025-01-31,True
1099,779,vince.ingram@elevateinc.com,editor,professional,2023-10-08,2025-02-20,True
1100,151,vince.rivera@novaanalytics.com,viewer,professional,2024-10-26,2025-02-05,True
1101,659,olivia.clark@summitsystems.com,editor,starter,2023-07-30,2024-03-06,False
1102,199,ivy.clark@vertexinc.com,viewer,starter,2024-03-06,2024-09-12,False
1103,314,bob.garcia@summitcorp.com,editor,enterprise,2023-09-02,2025-02-16,True
1104,623,frank.davis@nexusgroup.com,editor,free,2024-08-06,2025-02-15,True
1105,116,leo.park@acmelabs.com,viewer,professional,2024-03-04,2025-02-10,True
1106,701,grace.miller@atlassoftware.com,viewer,starter,2022-06-09,2022-06-26,False
1107,214,hank.hall@zenithnetworks.com,viewer,enterprise,2023-08-27,2025-02-21,True
1108,426,dan.baker@quantumcorp.com,editor,enterprise,2023-08-06,2025-01-31,True
1109,714,karen.owens@catalystinc.com,admin,professional,2024-08-23,2024-12-05,False
1110,986,ivy.lopez@novapartners.com,viewer,professional,2024-02-13,2025-02-24,True
1111,150,nate.nguyen@acmesolutions.com,viewer,professional,2024-08-29,2025-02-14,True
1112,211,nate.taylor@nexusinc.com,editor,starter,2024-11-29,2025-02-15,True
1113,416,bob.taylor@pinnaclesoftware.com,editor,professional,2024-05-12,2025-02-07,True
1114,13,xander.baker@novagroup.com,editor,starter,2023-08-31,2025-02-11,True
1115,168,steve.quinn@nexusnetworks.com,viewer,free,2024-01-21,2025-02-24,True
1116,693,ivy.hall@atlasdynamics.com,viewer,professional,2022-06-03,2022-12-01,False
1117,859,,editor,starter,2024-05-13,2025-01-31,True
1118,300,eve.baker@horizondynamics.com,admin,professional,2024-12-17,2025-02-28,False
1119,430,mia.adams@vanguardanalytics.com,viewer,starter,2022-09-01,2023-02-06,False
1120,42,mia.smith@globalcorp.com,admin,starter,2024-09-03,2025-02-28,False
1121,436,nate.hall@globalinc.com,viewer,starter,2024-12-17,2025-02-26,True
1122,841,mia.nguyen@elevatetechnologies.com,viewer,professional,2023-09-09,2025-02-27,True
1123,649,quinn.park@summitsoftware.com,admin,free,2024-09-23,2025-02-28,False
1124,924,hank.evans@apexholdings.com,editor,starter,2024-10-13,2025-02-07,True
1125,678,nate.clark@globalplatforms.com,editor,free,2024-02-19,2025-02-21,True
1126,533,tina.nguyen@quantumsystems.com,viewer,professional,2025-02-23,2025-01-31,True
1127,477,alice.garcia@horizonenterprises.com,viewer,enterprise,2022-07-18,2025-02-10,True
1128,344,mia.lopez@atlasholdings.com,editor,enterprise,2022-12-06,2025-02-06,True
1129,704,grace.davis@fusiontechnologies.com,viewer,enterprise,2023-12-27,2025-02-16,True
1130,125,karen.park@pacificservices.com,viewer,starter,2024-12-29,2025-02-28,False
1131,168,steve.hall@nexusnetworks.com,admin,free,2024-11-14,2025-02-28,False
1132,527,,viewer,professional,2024-02-12,2024-12-03,False
1133,947,tina.ingram@elevatecorp.com,admin,free,2024-06-19,2025-02-08,True
1134,690,frank.kim@vertexsystems.com,editor,professional,2022-03-23,2025-01-29,True
1135,925,carol.garcia@summitgroup.com,admin,professional,2024-01-04,2025-02-14,True
1136,807,dan.davis@zenithsolutions.com,editor,free,2024-10-28,2025-02-02,True
1137,650,karen.kim@zenithplatforms.com,viewer,professional,2024-12-28,2025-02-06,True
1138,206,wendy.garcia@elevategroup.com,viewer,enterprise,2021-09-19,2022-05-03,False
1139,385,eve.evans@catalystpartners.com,editor,professional,2024-12-12,2025-02-15,True
1140,822,tina.kim@optimainc.com,viewer,starter,2024-10-24,2025-02-18,True
1141,638,vince.davis@elevateservices.com,admin,professional,2023-10-02,2025-02-22,True
1142,246,quinn.nguyen@summitholdings.com,admin,professional,2024-05-24,2025-01-07,False
1143,201,carol.miller@optimasolutions.com,viewer,starter,2025-01-21,2025-02-28,False
1144,945,mia.davis@fusionanalytics.com,editor,enterprise,2024-12-25,2025-02-08,True
1145,612,hank.davis@catalystsolutions.com,viewer,enterprise,2024-08-08,2025-02-07,True
1146,73,,editor,professional,2023-09-07,2025-02-25,True
1147,873,steve.evans@novagroup.com,viewer,professional,2022-08-29,2025-01-30,True
1148,470,xander.baker@novaanalytics.com,admin,starter,2023-07-29,2025-01-31,True
1149,207,karen.miller@velocityservices.com,editor,enterprise,2023-03-05,2025-02-24,True
1150,671,hank.davis@fusiongroup.com,viewer,enterprise,2024-10-23,2025-02-23,True
1151,580,bob.clark@globaltechnologies.com,editor,professional,2025-01-05,2025-02-25,True
1152,148,leo.adams@zenithpartners.com,admin,enterprise,2023-04-19,2025-02-22,True
1153,878,alice.park@globaldynamics.com,editor,enterprise,2021-11-06,2025-02-13,True
1154,898,quinn.baker@optimaplatforms.com,viewer,starter,2024-07-18,2025-02-20,True
1155,593,olivia.evans@globalholdings.com,viewer,enterprise,2024-07-24,2025-02-26,True
1156,832,rosa.adams@acmegroup.com,editor,enterprise,2023-12-21,2025-02-14,True
1157,26,bob.quinn@fusiondigital.com,editor,free,2023-04-25,2025-02-27,True
1158,292,karen.foster@quantumtechnologies.com,viewer,enterprise,2024-12-27,2025-02-22,True
1159,226,bob.miller@velocityinc.com,editor,enterprise,2022-12-25,2025-02-15,True
1160,822,quinn.smith@optimainc.com,admin,starter,2024-07-18,2024-10-10,False
1161,639,alice.park@elevateservices.com,viewer,professional,2023-08-11,2025-02-06,True
1162,577,alice.quinn@apexinc.com,editor,starter,2021-12-14,2022-01-10,False
1163,101,wendy.park@summitservices.com,viewer,starter,2024-11-25,2025-02-26,True
1164,292,steve.park@quantumtechnologies.com,editor,enterprise,2025-01-30,2025-02-28,False
1165,380,leo.smith@pinnacletechnologies.com,viewer,professional,2024-09-15,2025-02-27,True
1166,829,grace.taylor@fusionpartners.com,admin,enterprise,2024-03-07,2025-02-22,True
1167,402,,editor,professional,2024-12-06,2025-02-16,True
1168,593,dan.miller@globalholdings.com,viewer,enterprise,2024-02-21,2025-02-21,True
1169,47,,editor,starter,2024-03-24,2025-02-09,True
1170,162,alice.smith@vanguardpartners.com,admin,professional,2024-09-27,2025-02-27,True
1171,104,bob.jones@velocitydigital.com,editor,starter,2023-07-04,2025-01-30,True
1172,650,eve.foster@zenithplatforms.com,viewer,professional,2024-11-19,2025-02-24,True
1173,741,xander.nguyen@optimagroup.com,admin,enterprise,2023-11-22,2025-02-18,True
1174,150,tina.hall@acmesolutions.com,viewer,professional,2024-12-20,2025-02-15,True
1175,971,bob.nguyen@catalystholdings.com,admin,free,2023-08-23,2025-02-10,True
1176,136,mia.ingram@horizonsystems.com,viewer,professional,2023-08-11,2024-02-03,False
1177,674,grace.smith@novasystems.com,editor,enterprise,2024-12-07,2025-02-03,True
1178,306,rosa.evans@summitnetworks.com,admin,enterprise,2023-04-26,2025-02-24,True
1179,21,vince.garcia@zenithtechnologies.com,viewer,starter,2023-12-31,2025-01-29,True
1180,366,eve.lopez@novainc.com,viewer,enterprise,2021-10-25,2025-02-13,True
1181,924,tina.park@apexholdings.com,editor,starter,2025-01-21,2025-02-03,True
1182,922,rosa.clark@quantumdigital.com,admin,free,2024-09-06,2025-02-27,True
1183,806,steve.hall@pacificanalytics.com,viewer,starter,2024-01-05,2024-10-25,False
1184,988,tina.jones@globalholdings.com,editor,starter,2023-10-07,2025-02-22,True
1185,534,grace.jones@optimaanalytics.com,admin,enterprise,2022-10-23,2025-02-25,True
1186,861,vince.ingram@apexservices.com,admin,professional,2024-05-25,2025-02-26,True
1187,229,paul.garcia@fusionpartners.com,viewer,professional,2024-09-17,2025-01-31,True
1188,194,jack.rivera@novadynamics.com,viewer,professional,2024-09-18,2024-12-17,False
1189,27,grace.lopez@elevateplatforms.com,viewer,enterprise,2024-10-14,2025-02-28,False
1190,619,rosa.owens@catalystpartners.com,editor,professional,2025-01-10,2025-02-11,True
1191,885,eve.lopez@velocitylabs.com,editor,free,2023-10-15,2025-02-02,True
1192,543,quinn.evans@optimasolutions.com,editor,enterprise,2022-03-06,2025-02-15,True
1193,687,dan.hall@fusionlabs.com,viewer,free,2025-01-11,2025-02-24,True
1194,563,hank.garcia@atlasenterprises.com,viewer,starter,2024-07-24,2025-02-08,True
1195,450,,viewer,professional,2023-08-10,2025-02-12,True
1196,930,carol.hall@pacificnetworks.com,viewer,professional,2021-07-05,2025-02-24,True
1197,405,quinn.owens@pacificenterprises.com,viewer,enterprise,2023-01-02,2025-02-15,True
1198,61,grace.nguyen@apexgroup.com,editor,starter,2023-08-17,2025-02-10,True
1199,345,wendy.hall@optimaanalytics.com,admin,professional,2025-01-22,2025-02-19,True
1200,728,wendy.baker@novapartners.com,editor,starter,2024-07-21,2025-02-01,True
1201,491,grace.quinn@pacifictechnologies.com,viewer,professional,2023-03-09,2025-02-09,True
1202,926,jack.evans@vanguardsystems.com,editor,starter,2021-09-03,2025-02-12,True
1203,11,olivia.nguyen@elevatenetworks.com,viewer,professional,2024-11-05,2025-02-21,True
1204,955,eve.baker@elevateplatforms.com,viewer,professional,2023-09-11,2025-01-30,True
1205,328,nate.rivera@novadynamics.com,editor,professional,2024-10-13,2024-12-09,False
1206,848,mia.quinn@vanguardgroup.com,editor,starter,2021-03-05,2025-02-02,True
1207,772,xander.foster@globalservices.com,editor,starter,2024-10-06,2025-02-12,True
1208,249,jack.jones@optimanetworks.com,viewer,professional,2021-02-20,2025-02-05,True
1209,242,alice.owens@zenithpartners.com,editor,professional,2023-07-07,2025-02-19,True
1210,977,uma.adams@acmenetworks.com,viewer,enterprise,2023-06-01,2024-02-18,False
1211,29,carol.owens@atlasservices.com,viewer,free,2021-01-16,2025-02-26,True
1212,512,uma.foster@fusionlabs.com,admin,enterprise,2024-09-28,2025-02-28,False
1213,423,olivia.foster@nexusenterprises.com,admin,free,2021-11-05,2025-02-21,True
1214,918,carol.nguyen@zenithpartners.com,viewer,professional,2022-04-07,2025-01-30,True
1215,336,carol.owens@vanguardpartners.com,admin,enterprise,2024-04-22,2025-02-07,True
1216,869,tina.rivera@summitdynamics.com,admin,enterprise,2022-07-27,2025-02-02,True
1217,99,dan.adams@pinnaclepartners.com,admin,starter,2024-04-08,2025-02-09,True
1218,130,rosa.ingram@apexgroup.com,admin,enterprise,2024-06-22,2025-02-14,True
1219,393,hank.foster@atlasholdings.com,admin,professional,2025-02-02,2025-02-22,True
1220,750,hank.quinn@globalplatforms.com,viewer,professional,2024-08-18,2025-02-28,False
1221,279,,viewer,enterprise,2024-01-07,2025-02-10,True
1222,575,xander.miller@velocitysolutions.com,viewer,professional,2024-07-10,2024-12-17,False
1223,31,bob.baker@pinnacleservices.com,viewer,enterprise,2022-10-06,2025-02-15,True
1224,726,jack.lopez@pinnaclesolutions.com,editor,enterprise,2025-01-29,2025-02-21,True
1225,964,tina.evans@nexuscorp.com,editor,enterprise,2024-03-21,2025-02-09,True
1226,840,steve.taylor@vertexsystems.com,editor,enterprise,2023-07-12,2025-02-23,True
1227,592,xander.quinn@atlasenterprises.com,editor,professional,2022-08-27,2025-02-02,True
1228,194,grace.foster@novadynamics.com,viewer,professional,2024-07-04,2025-01-25,False
1229,849,frank.taylor@fusiondynamics.com,viewer,free,2024-10-24,2025-02-28,True
1230,760,frank.nguyen@velocitysoftware.com,viewer,professional,2024-06-28,2025-02-11,True
1231,592,karen.nguyen@atlasenterprises.com,admin,professional,2023-08-20,2025-02-13,True
1232,1000,bob.garcia@vertexlabs.com,admin,starter,2023-01-08,2025-02-25,True
1233,96,tina.garcia@acmegroup.com,viewer,starter,2024-11-06,2025-02-15,True
1234,310,mia.foster@summitpartners.com,editor,free,2024-11-21,2025-02-03,True
1235,796,wendy.davis@velocityplatforms.com,viewer,professional,2024-08-06,2025-01-05,False
1236,53,nate.hall@elevateplatforms.com,editor,free,2024-05-07,2024-10-28,False
1237,665,olivia.garcia@summitdigital.com,editor,enterprise,2023-10-11,2025-02-18,True
1238,45,xander.foster@atlasdynamics.com,editor,professional,2024-10-26,2025-01-31,True
1239,942,tina.kim@novaservices.com,viewer,enterprise,2023-09-11,2025-02-01,True
1240,257,alice.taylor@synergyenterprises.com,viewer,enterprise,2025-02-12,2025-02-15,True
1241,264,carol.jones@optimaanalytics.com,editor,professional,2024-08-18,2025-02-14,True
1242,472,hank.davis@globalinc.com,admin,starter,2023-12-22,2024-12-18,False
1243,299,tina.owens@globalservices.com,admin,enterprise,2021-06-16,2021-12-19,False
1244,374,wendy.clark@synergyplatforms.com,editor,professional,2024-01-27,2025-02-10,True
1245,921,leo.evans@vertexplatforms.com,editor,professional,2024-01-13,2025-02-14,True
1246,323,rosa.smith@atlasplatforms.com,editor,free,2021-11-13,2025-02-08,True
1247,841,bob.nguyen@elevatetechnologies.com,viewer,professional,2023-01-25,2025-02-21,True
1248,593,ivy.ingram@globalholdings.com,editor,enterprise,2024-07-18,2025-02-28,True
1249,386,rosa.davis@zenithsolutions.com,editor,free,2023-02-26,2025-02-07,True
1250,197,nate.rivera@optimadigital.com,editor,professional,2024-01-16,2025-02-16,True
1251,320,alice.nguyen@pinnacleholdings.com,viewer,professional,2022-04-01,2022-09-15,False
1252,746,paul.davis@pinnaclesoftware.com,editor,free,2024-12-07,2025-02-13,True
1253,103,grace.hall@vertexplatforms.com,viewer,free,2022-03-22,2025-02-03,True
1254,680,hank.taylor@novatechnologies.com,editor,starter,2020-08-09,2025-02-26,True
1255,430,bob.ingram@vanguardanalytics.com,editor,starter,2022-08-26,2023-01-15,False
1256,946,grace.foster@pinnaclepartners.com,admin,free,2024-03-14,2024-10-22,False
1257,494,quinn.park@quantuminc.com,viewer,starter,2022-04-29,2025-02-25,True
1258,916,xander.rivera@nexuscorp.com,editor,starter,2023-12-25,2025-02-15,True
1259,757,alice.rivera@nexusgroup.com,editor,professional,2024-11-21,2025-02-26,True
1260,594,dan.foster@horizoninc.com,editor,enterprise,2025-01-15,2025-02-17,True
1261,305,jack.evans@vanguardsoftware.com,editor,enterprise,2025-01-13,2025-02-21,True
1262,367,hank.hall@apexdigital.com,viewer,enterprise,2023-10-08,2025-02-18,True
1263,928,eve.rivera@vertexsolutions.com,viewer,professional,2023-10-19,2024-10-05,False
1264,787,hank.clark@optimadynamics.com,viewer,professional,2024-05-22,2024-10-21,False
1265,156,olivia.clark@horizonsoftware.com,viewer,starter,2024-08-09,2025-02-22,False
1266,766,bob.rivera@synergydigital.com,viewer,starter,2023-05-17,2025-02-20,True
1267,761,leo.foster@acmecorp.com,editor,professional,2024-10-11,2025-02-13,True
1268,824,nate.owens@horizonanalytics.com,admin,professional,2023-11-07,2025-02-08,True
1269,556,vince.jones@apextechnologies.com,editor,starter,2023-01-11,2025-02-20,True
1270,122,carol.owens@pinnaclesystems.com,viewer,starter,2024-07-23,2025-02-10,True
1271,511,eve.nguyen@acmenetworks.com,editor,enterprise,2024-07-26,2025-02-09,True
1272,528,jack.owens@synergyenterprises.com,admin,enterprise,2025-02-01,2025-02-20,True
1273,199,bob.jones@vertexinc.com,viewer,starter,2024-03-19,2025-02-12,True
1274,910,paul.kim@pinnacleinc.com,admin,free,2024-09-30,2025-02-28,False
1275,424,bob.park@fusionholdings.com,editor,professional,2024-04-05,2024-11-01,False
1276,622,dan.baker@quantumnetworks.com,admin,free,2024-05-07,2025-02-16,True
1277,641,rosa.clark@summitanalytics.com,editor,free,2024-01-17,2025-01-29,True
1278,284,xander.adams@novapartners.com,viewer,free,2024-09-23,2024-12-02,False
1279,362,jack.rivera@horizonlabs.com,editor,professional,2021-12-06,2025-02-21,True
1280,372,dan.nguyen@zenithlabs.com,editor,free,2024-06-12,2025-02-24,True
1281,765,uma.miller@novaanalytics.com,viewer,free,2024-04-30,2025-02-04,True
1282,960,karen.adams@horizonsystems.com,admin,starter,2024-02-03,2025-02-27,True
1283,473,paul.hall@pacificlabs.com,viewer,professional,2024-08-12,2025-02-11,True
1284,960,dan.jones@horizonsystems.com,viewer,starter,2024-01-27,2024-02-15,False
1285,556,quinn.nguyen@apextechnologies.com,viewer,starter,2023-10-15,2025-02-02,True
1286,694,eve.taylor@pacificsystems.com,admin,starter,2022-12-07,2025-02-20,True
1287,189,frank.davis@horizonanalytics.com,editor,professional,2022-08-09,2025-02-15,True
1288,94,rosa.davis@novadigital.com,viewer,professional,2024-12-12,2025-01-31,True
1289,816,mia.hall@elevatetechnologies.com,editor,enterprise,2023-07-19,2025-02-09,True
1290,402,paul.clark@quantumlabs.com,viewer,professional,2025-02-27,2025-02-23,True
1291,216,rosa.foster@novadigital.com,editor,enterprise,2024-08-08,2025-02-28,False
1292,77,steve.baker@acmelabs.com,admin,free,2024-04-19,2025-02-28,True
1293,999,quinn.baker@pacificlabs.com,viewer,enterprise,2025-01-25,2025-02-28,False
1294,707,xander.smith@velocitysolutions.com,viewer,professional,2025-02-17,2025-02-28,True
1295,623,quinn.jones@nexusgroup.com,viewer,free,2024-05-08,2025-02-12,True
1296,33,carol.rivera@horizondigital.com,viewer,free,2024-03-26,2025-02-11,True
1297,210,frank.baker@horizonenterprises.com,admin,free,2022-12-09,2025-02-13,True
1298,277,wendy.clark@elevatedynamics.com,viewer,professional,2022-12-21,2023-09-23,False
1299,746,karen.nguyen@pinnaclesoftware.com,viewer,free,2022-12-02,2023-09-20,False
1300,893,eve.taylor@acmeenterprises.com,admin,professional,2024-11-13,2025-02-21,True
1301,524,dan.ingram@novaanalytics.com,admin,enterprise,2024-12-17,2025-02-20,True
1302,867,olivia.hall@vertexservices.com,viewer,enterprise,2025-02-20,2025-02-28,False
1303,3,wendy.park@novaanalytics.com,viewer,enterprise,2024-10-16,2025-02-04,True
1304,963,mia.quinn@apexdynamics.com,viewer,free,2024-12-28,2025-02-28,False
1305,529,eve.taylor@novatechnologies.com,viewer,professional,2024-09-29,2025-02-26,True
1306,157,xander.jones@catalystholdings.com,viewer,starter,2024-12-17,2025-02-28,False
1307,119,carol.nguyen@vanguardholdings.com,editor,starter,2022-05-16,2023-01-10,False
1308,480,karen.taylor@zenithsystems.com,editor,starter,2024-02-14,2025-02-08,True
1309,222,frank.adams@nexusservices.com,admin,starter,2023-08-07,2025-02-12,True
1310,234,olivia.owens@synergypartners.com,viewer,professional,2024-11-06,2025-02-28,False
1311,819,karen.ingram@zenithenterprises.com,viewer,starter,2024-12-05,2025-01-30,True
1312,267,uma.rivera@summittechnologies.com,viewer,starter,2024-10-20,2025-02-27,True
1313,370,dan.evans@summitlabs.com,editor,professional,2024-12-08,2025-02-11,True
1314,714,xander.evans@catalystinc.com,admin,professional,2025-01-21,2025-02-14,True
1315,897,vince.kim@fusionsolutions.com,viewer,starter,2024-10-28,2025-02-17,True
1316,966,olivia.kim@acmesoftware.com,editor,enterprise,2024-06-13,2025-02-10,True
1317,282,uma.clark@pacificdigital.com,editor,starter,2024-07-07,2025-02-10,True
1318,415,quinn.ingram@synergylabs.com,viewer,free,2022-09-29,2025-01-31,True
1319,499,xander.park@fusionlabs.com,viewer,enterprise,2023-05-24,2025-02-18,True
1320,100,leo.quinn@pacificplatforms.com,editor,professional,2023-08-29,2025-02-12,True
1321,890,frank.evans@vertexgroup.com,viewer,free,2024-11-08,2025-02-05,True
1322,447,wendy.ingram@pinnacledynamics.com,editor,starter,2021-09-16,2025-02-03,True
1323,36,steve.owens@summitsoftware.com,admin,professional,2023-08-17,2025-02-05,True
