lead_id,first_name,last_name,email,company,source,status,score,converted_opp_id,converted_account_id,converted_date,created_at
6995,Daniel,Hernandez,daniel.hernandez6995@nexgensolutions.com,NexGen Solutions,Event,Disqualified,5,,,,2021-09-18T00:00:00
6996,Lisa,Miller,lisa.miller6996@brightwavetech.com,BrightWave Tech,Outbound - SDR,MQL,70,,,,2023-11-30T00:00:00
6997,Christopher,Martinez,christopher.martinez6997@scaleupsystems.com,ScaleUp Systems,Outbound - SDR,Converted,95,1061,147,2022-07-15,2022-07-04T00:00:00
6998,David,Brown,david.brown6998@scaleupsystems.com,ScaleUp Systems,Outbound - SDR,Converted,88,1295,292,2024-12-02,2024-10-12T00:00:00
6999,Susan,Wilson,susan.wilson6999@techflowinc.com,TechFlow Inc,Outbound - SDR,MQL,100,,,,2020-02-03T00:00:00
7000,Lisa,Davis,lisa.davis7000@vertexai.com,VertexAI,Paid Search,MQL,84,,,,2023-07-21T00:00:00
7001,Christopher,Rodriguez,christopher.rodriguez7001@metasync.com,MetaSync,Paid Search,New,47,,,,2021-01-05T00:00:00
7002,Richard,Gonzalez,,DataBridge Corp,Paid Search,Disqualified,-9,,,,2020-02-01T00:00:00
7003,Joseph,Lee,joseph.lee7003@primepathdigital.com,PrimePath Digital,Inbound - Webinar,MQL,98,,,,2024-08-12T00:00:00
7004,Richard,Taylor,richard.taylor7004@futureforge.com,FutureForge,Outbound - Cold,Working,11,,,,2020-09-20T00:00:00
7005,Elizabeth,Thomas,elizabeth.thomas7005@databridgecorp.com,DataBridge Corp,Partner Referral,Disqualified,19,,,,2020-04-18T00:00:00
7006,David,Wilson,david.wilson7006@innovateco.com,InnovateCo,Event,New,40,,,,2020-01-23T00:00:00
7007,Sarah,Gonzalez,sarah.gonzalez7007@insightplatforms.com,Insight Platforms,Inbound - Webinar,SQL,94,,,,2022-07-07T00:00:00
7008,James,Lopez,james.lopez7008@pulsepointdigital.com,PulsePoint Digital,Paid Search,New,33,,,,2020-12-27T00:00:00
7009,Barbara,Lopez,barbara.lopez,TrueNorth Data,Event,Disqualified,20,,,,2022-04-24T00:00:00
7010,Jessica,Williams,jessica.williams7010@techflowinc.com,TechFlow Inc,Social Media,MQL,86,,,,2022-08-26T00:00:00
7011,John,Taylor,john.taylor7011@techflowinc.com,TechFlow Inc,Outbound - Cold,New,48,,,,2023-06-18T00:00:00
7012,Elizabeth,Martinez,elizabeth.martinez7012@pulsepointdigital.com,PulsePoint Digital,Inbound - Content,New,22,,,,2021-04-16T00:00:00
7013,Susan,Johnson,susan.johnson7013@metasync.com,MetaSync,,Nurture,60,,,,2022-06-01T00:00:00
7014,Lisa,Anderson,lisa.anderson7014@quantumlogiclabs.com,QuantumLogic Labs,Inbound - Web,MQL,96,,,,2022-05-17T00:00:00
7015,Charles,Brown,charles.brown7015@quantumlogiclabs.com,QuantumLogic Labs,Outbound - SDR,Working,22,,,,2021-02-03T00:00:00
7016,David,Jackson,david.jackson7016@scaleupsystems.com,ScaleUp Systems,Event,Converted,87,221,976,2022-06-19,2022-05-03T00:00:00
7017,Sarah,Wilson,sarah.wilson7017@databridgecorp.com,DataBridge Corp,Outbound - Cold,SQL,64,,,,2022-01-06T00:00:00
7018,Lisa,Anderson,lisa.anderson7018@pulsepointdigital.com,PulsePoint Digital,,Nurture,49,,,,2022-01-27T00:00:00
7019,Lisa,Wilson,lisa.wilson7019@cloudscalesystems.com,CloudScale Systems,Inbound - Web,Nurture,44,,,,2021-05-06T00:00:00
7020,Mary,Rodriguez,mary.rodriguez7020@nexgensolutions.com,NexGen Solutions,Inbound - Webinar,Nurture,42,,,,2024-09-11T00:00:00
7021,Richard,Moore,richard.moore7021@streamlineanalytics.com,StreamLine Analytics,Inbound - Webinar,New,35,,,,2023-01-13T00:00:00
7022,Barbara,Thompson,barbara.thompson7022@nexgensolutions.com,NexGen Solutions,Inbound - Webinar,Converted,64,105,665,2020-08-28,2020-09-02T00:00:00
7023,Sarah,Jones,sarah.jones7023@primepathdigital.com,PrimePath Digital,Outbound - Cold,Working,56,,,,2021-01-28T00:00:00
7024,Jessica,Thomas,jessica.thomas7024@cloudscalesystems.com,CloudScale Systems,Event,Working,13,,,,2023-12-07T00:00:00
7025,Joseph,Rodriguez,,CyberVault,Outbound - Cold,MQL,54,,,,2024-12-07T00:00:00
7026,Mary,Johnson,,QuantumLogic Labs,Outbound - SDR,MQL,81,,,,2022-02-05T00:00:00
7027,Christopher,Hernandez,christopher.hernandez7027@nexgensolutions.com,NexGen Solutions,Outbound - Cold,MQL,53,,,,2021-12-08T00:00:00
7028,Elizabeth,Garcia,elizabeth.garcia7028@insightplatforms.com,Insight Platforms,Inbound - Content,Disqualified,28,,,,2024-02-21T00:00:00
7029,Daniel,Gonzalez,daniel.gonzalez7029@techflowinc.com,TechFlow Inc,Social Media,MQL,62,,,,2024-07-29T00:00:00
7030,David,Garcia,david.garcia7030@techflowinc.com,TechFlow Inc,Product-Led,Working,20,,,,2020-11-23T00:00:00
7031,Daniel,Garcia,daniel.garcia7031@insightplatforms.com,Insight Platforms,Outbound - SDR,Converted,64,1810,160,2024-11-19,2024-09-18T00:00:00
7032,Daniel,Gonzalez,daniel.gonzalez7032@databridgecorp.com,DataBridge Corp,Outbound - SDR,Nurture,58,,,,2023-07-13T00:00:00
7033,Robert,Williams,robert.williams7033@cybervault.com,CyberVault,Product-Led,MQL,87,,,,2020-03-15T00:00:00
7034,Mary,Brown,mary.brown7034@brightwavetech.com,BrightWave Tech,Partner Referral,MQL,87,,,,2020-02-08T00:00:00
7035,Barbara,Thompson,barbara.thompson7035@techflowinc.com,TechFlow Inc,Paid Search,Disqualified,18,,,,2024-12-07T00:00:00
7036,Richard,Hernandez,richard.hernandez7036@pulsepointdigital.com,PulsePoint Digital,Inbound - Web,Converted,53,920,865,2021-05-05,2021-03-05T00:00:00
7037,Richard,Rodriguez,richard.rodriguez7037@quantumlogiclabs.com,QuantumLogic Labs,,Working,23,,,,2023-01-25T00:00:00
7038,John,Williams,john.williams7038@vertexai.com,VertexAI,Product-Led,Nurture,11,,,,2020-06-22T00:00:00
7039,Mary,Johnson,mary.johnson7039@rapidcloud.com,RapidCloud,Product-Led,SQL,68,,,,2024-11-23T00:00:00
7040,James,Taylor,james.taylor7040@truenorthdata.com,TrueNorth Data,Outbound - Cold,Converted,88,52,455,2024-05-05,2024-03-25T00:00:00
7041,Elizabeth,Johnson,elizabeth.johnson7041@truenorthdata.com,TrueNorth Data,Inbound - Content,Disqualified,30,,,,2024-01-07T00:00:00
7042,Susan,Jackson,susan.jackson7042@techflowinc.com,TechFlow Inc,Event,Working,69,,,,2022-09-22T00:00:00
7043,Robert,Jackson,robert.jackson7043@brightwavetech.com,BrightWave Tech,Social Media,Converted,84,1268,129,2024-11-02,2024-08-27T00:00:00
7044,James,Wilson,james.wilson,CloudScale Systems,Inbound - Web,Working,34,,,,2022-03-24T00:00:00
7045,Nancy,Garcia,nancy.garcia7045@brightwavetech.com,BrightWave Tech,Inbound - Content,Converted,86,692,702,2023-07-12,2023-06-27T00:00:00
7046,Michael,Miller,michael.miller7046@streamlineanalytics.com,StreamLine Analytics,Product-Led,New,12,,,,2023-10-15T00:00:00
7047,James,Wilson,james.wilson7047@innovateco.com,InnovateCo,Inbound - Content,MQL,87,,,,2021-04-17T00:00:00
7048,Daniel,Lee,daniel.lee7048@vertexai.com,VertexAI,Partner Referral,New,34,,,,2022-08-08T00:00:00
7049,Patricia,Lee,patricia.lee7049@truenorthdata.com,TrueNorth Data,Inbound - Webinar,New,14,,,,2022-10-29T00:00:00
7050,William,Miller,william.miller7050@metasync.com,MetaSync,Outbound - SDR,Nurture,48,,,,2024-05-28T00:00:00
7051,William,Thompson,william.thompson7051@agiledynamics.com,Agile Dynamics,Inbound - Content,Working,61,,,,2020-02-26T00:00:00
7052,John,Miller,john.miller7052@insightplatforms.com,Insight Platforms,Product-Led,Working,30,,,,2020-08-06T00:00:00
7053,James,Taylor,james.taylor7053@truenorthdata.com,TrueNorth Data,Social Media,Disqualified,15,,,,2020-09-10T00:00:00
7054,Jennifer,Brown,jennifer.brown7054@brightwavetech.com,BrightWave Tech,Inbound - Content,Nurture,11,,,,2022-02-15T00:00:00
7055,Charles,Hernandez,charles.hernandez7055@truenorthdata.com,TrueNorth Data,Outbound - Cold,MQL,71,,,,2022-10-30T00:00:00
7056,Elizabeth,Johnson,elizabeth.johnson7056@databridgecorp.com,DataBridge Corp,Social Media,Working,58,,,,2024-02-17T00:00:00
7057,Patricia,Williams,patricia.williams7057@pulsepointdigital.com,PulsePoint Digital,Product-Led,MQL,64,,,,2021-02-25T00:00:00
7058,Karen,Brown,karen.brown7058@quantumlogiclabs.com,QuantumLogic Labs,Inbound - Web,Converted,74,1952,833,2022-07-19,2022-07-22T00:00:00
7059,Jessica,Rodriguez,jessica.rodriguez7059@primepathdigital.com,PrimePath Digital,Partner Referral,SQL,59,,,,2024-10-05T00:00:00
7060,Charles,Hernandez,charles.hernandez7060@brightwavetech.com,BrightWave Tech,Outbound - Cold,New,15,,,,2021-10-26T00:00:00
7061,Thomas,Gonzalez,thomas.gonzalez7061@cybervault.com,CyberVault,Partner Referral,SQL,59,,,,2020-03-01T00:00:00
7062,David,Lee,david.lee7062@cloudscalesystems.com,CloudScale Systems,Partner Referral,New,11,,,,2023-12-05T00:00:00
7063,Jennifer,Lopez,jennifer.lopez7063@vertexai.com,VertexAI,Outbound - SDR,Nurture,28,,,,2023-01-20T00:00:00
7064,Barbara,Rodriguez,barbara.rodriguez7064@agiledynamics.com,Agile Dynamics,Outbound - Cold,MQL,58,,,,2021-01-07T00:00:00
7065,Christopher,Williams,christopher.williams7065@scaleupsystems.com,ScaleUp Systems,Inbound - Web,MQL,83,,,,2020-05-10T00:00:00
7066,Karen,Thomas,karen.thomas7066@cloudscalesystems.com,CloudScale Systems,Inbound - Web,MQL,68,,,,2022-08-15T00:00:00
7067,Nancy,Garcia,nancy.garcia7067@cloudscalesystems.com,CloudScale Systems,Inbound - Content,Working,66,,,,2021-07-18T00:00:00
7068,John,Jackson,john.jackson7068@quantumlogiclabs.com,QuantumLogic Labs,Inbound - Web,Converted,56,2281,221,2024-02-06,2024-02-01T00:00:00
7069,Christopher,Gonzalez,christopher.gonzalez7069@brightwavetech.com,BrightWave Tech,Outbound - SDR,Nurture,40,,,,2021-10-21T00:00:00
7070,John,Johnson,john.johnson7070@primepathdigital.com,PrimePath Digital,Outbound - Cold,Disqualified,30,,,,2020-06-17T00:00:00
7071,Elizabeth,Johnson,elizabeth.johnson7071@scaleupsystems.com,ScaleUp Systems,Inbound - Content,MQL,58,,,,2021-05-30T00:00:00
7072,Richard,Jackson,richard.jackson7072@corestack.com,CoreStack,Outbound - SDR,New,69,,,,2021-05-13T00:00:00
7073,Thomas,Gonzalez,thomas.gonzalez7073@innovateco.com,InnovateCo,,Working,48,,,,2020-08-31T00:00:00
7074,William,Martinez,william.martinez7074@futureforge.com,FutureForge,Event,SQL,62,,,,2024-04-11T00:00:00
7075,Karen,Smith,karen.smith7075@quantumlogiclabs.com,QuantumLogic Labs,Inbound - Web,New,18,,,,2022-12-05T00:00:00
7076,Nancy,Anderson,nancy.anderson7076@innovateco.com,InnovateCo,Inbound - Webinar,Disqualified,25,,,,2021-09-25T00:00:00
7077,Richard,Davis,richard.davis7077@primepathdigital.com,PrimePath Digital,Social Media,New,62,,,,2023-12-06T00:00:00
7078,Sarah,Martin,sarah.martin7078@pulsepointdigital.com,PulsePoint Digital,Social Media,Disqualified,8,,,,2020-12-24T00:00:00
7079,Susan,Martinez,susan.martinez,Insight Platforms,Partner Referral,Nurture,66,,,,2020-06-19T00:00:00
7080,Barbara,Miller,barbara.miller7080@vertexai.com,VertexAI,Inbound - Webinar,Disqualified,7,,,,2023-05-26T00:00:00
7081,Jennifer,Rodriguez,jennifer.rodriguez7081@scaleupsystems.com,ScaleUp Systems,Inbound - Webinar,Working,41,,,,2023-10-18T00:00:00
7082,Thomas,Thompson,thomas.thompson7082@agiledynamics.com,Agile Dynamics,Inbound - Content,Converted,58,3941,112,2024-08-04,2024-06-27T00:00:00
7083,Sarah,Smith,sarah.smith7083@nexgensolutions.com,NexGen Solutions,Inbound - Content,New,51,,,,2024-02-07T00:00:00
7084,Christopher,Moore,christopher.moore7084@quantumlogiclabs.com,QuantumLogic Labs,Product-Led,Working,43,,,,2024-06-02T00:00:00
7085,Patricia,Garcia,patricia.garcia7085@agiledynamics.com,Agile Dynamics,Outbound - Cold,Converted,51,3886,490,2024-09-04,2024-08-05T00:00:00
7086,Jennifer,Hernandez,jennifer.hernandez7086@databridgecorp.com,DataBridge Corp,Event,MQL,68,,,,2020-03-09T00:00:00
7087,William,Wilson,william.wilson7087@streamlineanalytics.com,StreamLine Analytics,Outbound - SDR,Working,60,,,,2021-03-26T00:00:00
7088,Karen,Thomas,karen.thomas7088@agiledynamics.com,Agile Dynamics,Inbound - Content,Converted,75,3061,825,2021-09-26,2021-09-22T00:00:00
7089,Robert,Brown,robert.brown7089@databridgecorp.com,DataBridge Corp,Product-Led,Working,31,,,,2023-12-30T00:00:00
7090,Christopher,Gonzalez,christopher.gonzalez7090@nexgensolutions.com,NexGen Solutions,Outbound - SDR,Converted,65,4002,836,2023-07-30,2023-06-25T00:00:00
7091,Patricia,Hernandez,patricia.hernandez7091@agiledynamics.com,Agile Dynamics,Inbound - Content,Working,55,,,,2022-09-15T00:00:00
7092,Richard,Martinez,richard.martinez7092@corestack.com,CoreStack,Inbound - Content,MQL,84,,,,2023-04-25T00:00:00
7093,Thomas,Gonzalez,thomas.gonzalez7093@corestack.com,CoreStack,Social Media,New,12,,,,2020-04-14T00:00:00
7094,David,Jones,david.jones7094@pulsepointdigital.com,PulsePoint Digital,Social Media,New,33,,,,2023-04-11T00:00:00
7095,Charles,Davis,charles.davis7095@scaleupsystems.com,ScaleUp Systems,Inbound - Webinar,MQL,54,,,,2023-08-06T00:00:00
7096,David,Anderson,david.anderson7096@corestack.com,CoreStack,Partner Referral,MQL,70,,,,2021-02-17T00:00:00
7097,Richard,Jones,richard.jones7097@cybervault.com,CyberVault,Product-Led,Converted,52,4535,160,2024-11-12,2024-08-30T00:00:00
7098,Jennifer,Anderson,,VertexAI,Paid Search,Nurture,65,,,,2021-05-12T00:00:00
7099,Sarah,Brown,sarah.brown7099@metasync.com,MetaSync,Paid Search,MQL,52,,,,2024-04-15T00:00:00
7100,Karen,Taylor,,CloudScale Systems,Paid Search,New,41,,,,2020-05-05T00:00:00
7101,Linda,Wilson,linda.wilson7101@corestack.com,CoreStack,Outbound - Cold,Nurture,17,,,,2022-07-18T00:00:00
7102,Robert,Johnson,robert.johnson7102@innovateco.com,InnovateCo,Outbound - Cold,Disqualified,25,,,,2021-12-15T00:00:00
7103,Michael,Smith,michael.smith7103@quantumlogiclabs.com,QuantumLogic Labs,Social Media,New,70,,,,2022-10-02T00:00:00
7104,Thomas,Johnson,thomas.johnson7104@databridgecorp.com,DataBridge Corp,Event,New,20,,,,2024-07-07T00:00:00
7105,Jennifer,Davis,jennifer.davis7105@scaleupsystems.com,ScaleUp Systems,Outbound - SDR,Working,44,,,,2024-07-19T00:00:00
7106,Linda,Moore,linda.moore7106@primepathdigital.com,PrimePath Digital,Outbound - Cold,New,22,,,,2023-12-19T00:00:00
7107,James,Thomas,james.thomas7107@nexgensolutions.com,NexGen Solutions,Inbound - Webinar,MQL,82,,,,2021-03-28T00:00:00
7108,Lisa,Taylor,lisa.taylor7108@cloudscalesystems.com,CloudScale Systems,Paid Search,Converted,94,4607,426,2023-05-31,2023-03-10T00:00:00
7109,David,Thompson,david.thompson7109@pulsepointdigital.com,PulsePoint Digital,Social Media,Working,30,,,,2021-04-07T00:00:00
7110,Elizabeth,Brown,elizabeth.brown,Agile Dynamics,Inbound - Web,Working,52,,,,2023-04-20T00:00:00
7111,Joseph,Jackson,joseph.jackson7111@scaleupsystems.com,ScaleUp Systems,Paid Search,MQL,66,,,,2020-12-25T00:00:00
7112,David,Martin,david.martin7112@truenorthdata.com,TrueNorth Data,Inbound - Webinar,MQL,62,,,,2023-01-10T00:00:00
7113,Richard,Miller,richard.miller7113@metasync.com,MetaSync,Partner Referral,Converted,57,3634,735,2024-08-19,2024-07-21T00:00:00
7114,Christopher,Thomas,christopher.thomas7114@cybervault.com,CyberVault,Inbound - Webinar,MQL,-94,,,,2023-08-15T00:00:00
7115,Michael,Jones,,VertexAI,Outbound - Cold,Working,54,,,,2024-12-24T00:00:00
7116,Christopher,Martin,christopher.martin7116@cybervault.com,CyberVault,Social Media,MQL,80,,,,2021-12-04T00:00:00
7117,David,Martinez,david.martinez7117@futureforge.com,FutureForge,Paid Search,MQL,69,,,,2022-03-17T00:00:00
7118,Sarah,Rodriguez,sarah.rodriguez7118@vertexai.com,VertexAI,Product-Led,Working,69,,,,2023-03-20T00:00:00
7119,Jennifer,Taylor,jennifer.taylor7119@quantumlogiclabs.com,QuantumLogic Labs,Inbound - Content,MQL,72,,,,2021-09-23T00:00:00
7120,John,Hernandez,john.hernandez7120@techflowinc.com,TechFlow Inc,Inbound - Content,New,20,,,,2021-07-09T00:00:00
7121,Sarah,Gonzalez,sarah.gonzalez7121@corestack.com,CoreStack,Product-Led,Converted,67,1583,46,2022-01-28,2022-01-03T00:00:00
7122,Elizabeth,Thompson,elizabeth.thompson7122@vertexai.com,VertexAI,Social Media,Working,62,,,,2020-02-04T00:00:00
7123,Elizabeth,Martinez,elizabeth.martinez7123@quantumlogiclabs.com,QuantumLogic Labs,Partner Referral,New,34,,,,2024-05-08T00:00:00
7124,Daniel,Wilson,daniel.wilson7124@scaleupsystems.com,ScaleUp Systems,Outbound - Cold,Disqualified,20,,,,2022-12-05T00:00:00
7125,John,Moore,john.moore7125@databridgecorp.com,DataBridge Corp,Event,MQL,97,,,,2024-10-04T00:00:00
7126,Richard,Brown,richard.brown7126@brightwavetech.com,BrightWave Tech,Outbound - SDR,New,45,,,,2020-02-25T00:00:00
7127,David,Jones,david.jones7127@vertexai.com,VertexAI,Outbound - Cold,Working,32,,,,2022-02-15T00:00:00
7128,Susan,Martin,susan.martin7128@cybervault.com,CyberVault,Paid Search,Disqualified,22,,,,2022-04-10T00:00:00
7129,James,Jackson,james.jackson7129@futureforge.com,FutureForge,Outbound - Cold,New,19,,,,2022-05-12T00:00:00
7130,Linda,Jones,linda.jones7130@databridgecorp.com,DataBridge Corp,Outbound - SDR,Working,41,,,,2021-10-20T00:00:00
7131,Charles,Rodriguez,charles.rodriguez7131@quantumlogiclabs.com,QuantumLogic Labs,Partner Referral,Nurture,24,,,,2020-10-12T00:00:00
7132,Jennifer,Brown,jennifer.brown7132@primepathdigital.com,PrimePath Digital,Inbound - Content,Converted,79,1172,777,2024-11-26,2024-10-28T00:00:00
7133,Karen,Thomas,karen.thomas7133@rapidcloud.com,RapidCloud,,New,33,,,,2023-04-05T00:00:00
7134,David,Lopez,david.lopez7134@rapidcloud.com,RapidCloud,Social Media,Converted,87,4883,526,2023-04-14,2023-03-29T00:00:00
7135,Elizabeth,Hernandez,elizabeth.hernandez7135@insightplatforms.com,Insight Platforms,Product-Led,Disqualified,18,,,,2023-05-02T00:00:00
7136,David,Jackson,david.jackson7136@techflowinc.com,TechFlow Inc,Partner Referral,Working,17,,,,2022-05-12T00:00:00
7137,Lisa,Thomas,lisa.thomas7137@agiledynamics.com,Agile Dynamics,Partner Referral,Converted,63,4447,336,2023-09-05,2023-08-27T00:00:00
7138,Mary,Thomas,mary.thomas7138@corestack.com,CoreStack,Product-Led,MQL,59,,,,2020-02-20T00:00:00
7139,Barbara,Wilson,barbara.wilson7139@futureforge.com,FutureForge,Outbound - Cold,Nurture,47,,,,2021-01-23T00:00:00
7140,Christopher,Hernandez,christopher.hernandez7140@brightwavetech.com,BrightWave Tech,Inbound - Web,MQL,60,,,,2020-11-16T00:00:00
7141,David,Brown,david.brown7141@cloudscalesystems.com,CloudScale Systems,Outbound - Cold,SQL,67,,,,2022-10-14T00:00:00
7142,Linda,Moore,linda.moore7142@primepathdigital.com,PrimePath Digital,Event,New,67,,,,2023-12-27T00:00:00
7143,Mary,Lee,mary.lee7143@insightplatforms.com,Insight Platforms,Product-Led,Converted,85,2555,42,2022-04-20,2022-04-07T00:00:00
7144,Christopher,Jones,christopher.jones7144@metasync.com,MetaSync,Product-Led,New,25,,,,2022-09-29T00:00:00
7145,Richard,Martinez,richard.martinez7145@futureforge.com,FutureForge,,Converted,62,3453,559,2024-04-10,2024-02-14T00:00:00
7146,Barbara,Jones,barbara.jones7146@rapidcloud.com,RapidCloud,Inbound - Web,Working,20,,,,2023-06-19T00:00:00
7147,Thomas,Jackson,thomas.jackson7147@primepathdigital.com,PrimePath Digital,Inbound - Webinar,Working,28,,,,2023-03-23T00:00:00
7148,Joseph,Smith,joseph.smith7148@cloudscalesystems.com,CloudScale Systems,Social Media,Disqualified,2,,,,2022-03-17T00:00:00
7149,Mary,Johnson,mary.johnson7149@brightwavetech.com,BrightWave Tech,Inbound - Webinar,Working,26,,,,2024-04-30T00:00:00
7150,Jennifer,Miller,jennifer.miller7150@rapidcloud.com,RapidCloud,Inbound - Web,SQL,58,,,,2023-05-10T00:00:00
7151,Robert,Martinez,robert.martinez7151@agiledynamics.com,Agile Dynamics,Inbound - Content,New,38,,,,2023-11-25T00:00:00
7152,Barbara,Thompson,barbara.thompson7152@nexgensolutions.com,NexGen Solutions,Inbound - Webinar,Working,41,,,,2022-07-14T00:00:00
7153,Sarah,Martin,sarah.martin7153@rapidcloud.com,RapidCloud,Paid Search,Working,38,,,,2023-03-15T00:00:00
7154,John,Hernandez,john.hernandez7154@scaleupsystems.com,ScaleUp Systems,Partner Referral,New,48,,,,2022-04-15T00:00:00
7155,William,Martin,william.martin7155@cybervault.com,CyberVault,Paid Search,Converted,54,4658,30,2021-02-12,2021-01-19T00:00:00
7156,David,Johnson,david.johnson7156@innovateco.com,InnovateCo,Product-Led,Converted,68,2292,370,2024-09-10,2024-07-03T00:00:00
7157,James,Johnson,james.johnson7157@metasync.com,MetaSync,Partner Referral,Working,56,,,,2023-07-17T00:00:00
7158,Patricia,Jones,patricia.jones7158@cloudscalesystems.com,CloudScale Systems,Paid Search,Converted,54,4233,177,2024-11-07,2024-10-14T00:00:00
7159,Susan,Lopez,susan.lopez7159@pulsepointdigital.com,PulsePoint Digital,Product-Led,Converted,62,834,622,2024-11-17,2024-10-10T00:00:00
7160,David,Taylor,david.taylor7160@databridgecorp.com,DataBridge Corp,Outbound - SDR,New,12,,,,2022-01-18T00:00:00
7161,Lisa,Moore,lisa.moore7161@agiledynamics.com,Agile Dynamics,Paid Search,Working,68,,,,2024-06-25T00:00:00
7162,Linda,Taylor,linda.taylor7162@databridgecorp.com,DataBridge Corp,Partner Referral,Converted,59,1823,576,2023-12-21,2023-09-28T00:00:00
7163,Robert,Martinez,robert.martinez7163@corestack.com,CoreStack,Paid Search,MQL,94,,,,2024-02-26T00:00:00
7164,John,Davis,john.davis7164@streamlineanalytics.com,StreamLine Analytics,Inbound - Content,Nurture,48,,,,2020-11-28T00:00:00
7165,Sarah,Gonzalez,sarah.gonzalez7165@techflowinc.com,TechFlow Inc,Inbound - Webinar,Converted,94,223,191,2024-08-20,2024-06-16T00:00:00
7166,Daniel,Gonzalez,daniel.gonzalez7166@nexgensolutions.com,NexGen Solutions,Outbound - Cold,MQL,-57,,,,2024-02-21T00:00:00
7167,Nancy,Johnson,nancy.johnson7167@metasync.com,MetaSync,Product-Led,Converted,61,4159,619,2022-08-02,2022-06-05T00:00:00
7168,Susan,Williams,susan.williams7168@rapidcloud.com,RapidCloud,Inbound - Webinar,Nurture,35,,,,2022-04-20T00:00:00
7169,Jennifer,Williams,jennifer.williams7169@cloudscalesystems.com,CloudScale Systems,Event,Working,31,,,,2020-10-31T00:00:00
7170,Karen,Garcia,karen.garcia7170@primepathdigital.com,PrimePath Digital,,Working,30,,,,2024-04-01T00:00:00
7171,William,Johnson,william.johnson,TechFlow Inc,Inbound - Web,Converted,99,3253,19,2024-09-24,2024-09-05T00:00:00
7172,Sarah,Rodriguez,sarah.rodriguez7172@quantumlogiclabs.com,QuantumLogic Labs,Product-Led,Disqualified,25,,,,2021-10-31T00:00:00
7173,Christopher,Brown,christopher.brown7173@brightwavetech.com,BrightWave Tech,Inbound - Content,Working,50,,,,2022-05-29T00:00:00
7174,Lisa,Brown,lisa.brown7174@rapidcloud.com,RapidCloud,,Disqualified,7,,,,2023-02-21T00:00:00
7175,Christopher,Martin,christopher.martin,CloudScale Systems,Paid Search,Working,55,,,,2024-11-03T00:00:00
7176,Nancy,Martinez,nancy.martinez7176@rapidcloud.com,RapidCloud,Product-Led,Converted,96,2502,886,2023-02-27,2023-01-31T00:00:00
7177,Richard,Williams,richard.williams7177@metasync.com,MetaSync,Inbound - Webinar,Working,15,,,,2023-04-12T00:00:00
7178,Jessica,Williams,jessica.williams7178@innovateco.com,InnovateCo,Inbound - Content,Disqualified,6,,,,2021-07-22T00:00:00
7179,Sarah,Davis,sarah.davis7179@vertexai.com,VertexAI,Outbound - Cold,Disqualified,22,,,,2022-10-14T00:00:00
7180,David,Martin,david.martin7180@streamlineanalytics.com,StreamLine Analytics,Social Media,New,52,,,,2021-03-21T00:00:00
7181,Patricia,Thomas,patricia.thomas7181@cloudscalesystems.com,CloudScale Systems,Inbound - Content,Nurture,-62,,,,2024-10-15T00:00:00
7182,Linda,Davis,linda.davis7182@streamlineanalytics.com,StreamLine Analytics,Product-Led,Converted,82,4819,356,2022-08-07,2022-07-19T00:00:00
7183,James,Jackson,james.jackson7183@agiledynamics.com,Agile Dynamics,Inbound - Content,New,23,,,,2023-12-14T00:00:00
7184,Sarah,Garcia,sarah.garcia7184@pulsepointdigital.com,PulsePoint Digital,Outbound - SDR,New,24,,,,2021-05-26T00:00:00
7185,Sarah,Lee,sarah.lee7185@cloudscalesystems.com,CloudScale Systems,Outbound - SDR,Disqualified,17,,,,2022-09-13T00:00:00
7186,Susan,Davis,susan.davis,Insight Platforms,Paid Search,New,45,,,,2024-07-01T00:00:00
7187,Susan,Davis,,DataBridge Corp,Product-Led,Converted,66,4048,53,2024-05-03,2024-03-08T00:00:00
7188,Linda,Johnson,linda.johnson7188@nexgensolutions.com,NexGen Solutions,Social Media,New,48,,,,2024-07-07T00:00:00
7189,Daniel,Davis,,PrimePath Digital,Social Media,Converted,74,2634,685,2021-09-12,2021-09-02T00:00:00
7190,Robert,Anderson,,CyberVault,Event,New,40,,,,2021-08-30T00:00:00
7191,Robert,Williams,robert.williams7191@cybervault.com,CyberVault,Event,MQL,61,,,,2021-06-28T00:00:00
7192,Sarah,Thomas,sarah.thomas7192@innovateco.com,InnovateCo,Inbound - Webinar,Disqualified,2,,,,2024-12-14T00:00:00
7193,John,Davis,john.davis7193@truenorthdata.com,TrueNorth Data,Partner Referral,Nurture,61,,,,2024-11-01T00:00:00
7194,Joseph,Thomas,joseph.thomas7194@insightplatforms.com,Insight Platforms,Paid Search,SQL,63,,,,2024-01-27T00:00:00
7195,Richard,Jones,richard.jones7195@databridgecorp.com,DataBridge Corp,Event,Working,43,,,,2021-07-17T00:00:00
7196,Linda,Moore,linda.moore7196@cloudscalesystems.com,CloudScale Systems,Inbound - Web,Disqualified,22,,,,2020-04-01T00:00:00
7197,Mary,Smith,mary.smith7197@insightplatforms.com,Insight Platforms,Social Media,SQL,100,,,,2020-10-09T00:00:00
7198,Linda,Rodriguez,linda.rodriguez7198@databridgecorp.com,DataBridge Corp,Social Media,Working,12,,,,2024-05-25T00:00:00
7199,Elizabeth,Hernandez,elizabeth.hernandez7199@pulsepointdigital.com,PulsePoint Digital,Product-Led,Working,30,,,,2022-07-02T00:00:00
